Id,data_venda,vendedor,equipe,categoria_servico,servico,quantidade,preco_unitario,custo,cliente,estado,regiao
205,2022-11-16,Ana Júlia,Equipe Solaris,Infraestrutura,Suporte Técnico,8,545.63,313.47,Carvalho,PR,sul
206,2025-05-02,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,2,1018.29,776.42,Carvalho,BA,nordeste
207,2023-06-14,Ana Júlia,Equipe Solaris,Infraestrutura,Backup em Nuvem,14,1339.97,1091.08,Rodrigues,CE,nordeste
208,2023-10-17,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,9,201.39,166.63,Jesus Ltda.,DF,centro-oeste
209,2022-11-28,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,3,207.31,108.37,da Rocha Ltda.,MT,centro-oeste
210,2025-01-21,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,19,827.71,450.92,Nogueira,DF,centro-oeste
211,2022-10-27,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,19,419.81,369.54,Peixoto,RJ,sudeste
212,2023-10-16,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,20,849.34,673.91,Cunha Aragão S.A.,PR,sul
213,2024-10-05,Luna,Equipe Solaris,Consultoria,Consultoria em TI,15,1260.98,793.29,Araújo,RJ,sudeste
214,2023-12-09,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,11,1143.52,644.29,Gomes,RS,sul
215,2023-02-25,Danilo,Equipe Solaris,Consultoria,Consultoria em TI,17,344.51,296.7,das Neves Mendes Ltda.,GO,centro-oeste
216,2022-07-04,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,17,518.79,334.15,Melo,MG,sudeste
217,2023-04-16,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,18,1223.1,874.96,Duarte,PE,nordeste
218,2024-01-17,Ana Júlia,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,18,350.03,189.77,Carvalho,PR,sul
219,2024-09-22,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,11,719.25,414.9,da Cruz,SC,sul
220,2025-02-04,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,1,942.67,834.57,da Cruz,PR,sul
221,2025-01-09,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,13,1351.8,1144.03,Freitas - EI,PE,nordeste
222,2025-02-05,Luna,Equipe Solaris,Consultoria,Treinamento em TI,3,1109.86,624.37,Carvalho,SC,sul
223,2022-07-24,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,18,352.28,188.05,Nunes e Filhos,AM,norte
224,2023-03-23,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,15,951.94,803.55,Carvalho,RO,norte
225,2022-11-19,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,7,157.47,107.54,Monteiro,GO,centro-oeste
226,2022-11-12,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,8,1116.48,725.99,Aragão Souza e Filhos,MG,sudeste
227,2023-02-14,Ana Júlia,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,8,330.37,184.3,Ramos,AM,norte
228,2024-03-18,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,6,1447.66,885.84,Teixeira S/A,PR,sul
229,2022-07-24,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,1,815.94,418.29,Barbosa,AM,norte
230,2023-04-11,Luna,Equipe Solaris,Consultoria,Consultoria em TI,11,607.6,321.17,da Cunha,PA,norte
231,2024-04-29,Isabella,Equipe Solaris,Desenvolvimento,Automação de Processos,15,1252.17,1060.29,Nunes,BA,nordeste
232,2024-08-03,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,8,831.93,669.96,Fogaça,DF,centro-oeste
233,2024-12-13,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,1,1440.27,728.42,Ribeiro,RS,sul
234,2025-01-03,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,20,331.54,206.06,Castro,CE,nordeste
235,2025-03-30,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,1,429.37,357.87,Rocha S/A,DF,centro-oeste
236,2023-10-18,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,20,1017.72,889.52,Moura,RJ,sudeste
237,2022-07-05,Danilo,Equipe Solaris,Desenvolvimento,Integração de Sistemas,12,234.92,140.98,Duarte Gonçalves - EI,RO,norte
238,2025-02-10,Danilo,Equipe Solaris,Consultoria,Treinamento em TI,17,1182.04,665.41,Viana,RO,norte
239,2023-09-20,Danilo,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,18,822.51,481.36,Pires Lopes S.A.,RJ,sudeste
240,2023-11-13,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,11,529.99,323.64,da Rocha S.A.,BA,nordeste
241,2023-10-18,Ana Júlia,Equipe Solaris,Consultoria,Gestão de Projetos de TI,6,246.84,183.74,Rocha,SC,sul
242,2024-07-26,Agatha,Equipe Solaris,Infraestrutura,Backup em Nuvem,10,959.76,630.94,da Cunha,SP,sudeste
243,2024-04-12,Luna,Equipe Solaris,Consultoria,Treinamento em TI,16,710.18,480.03,Caldeira,SP,sudeste
244,2024-12-29,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,7,973.73,771.23,Costa e Filhos,MG,sudeste
245,2024-07-22,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,20,1127.79,634.54,Freitas - ME,DF,centro-oeste
246,2022-08-10,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,7,1498.49,1055.07,Carvalho,PA,norte
247,2023-06-28,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,17,939.24,586.38,Vieira,RS,sul
248,2023-09-24,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,11,324.16,257.92,da Rosa,RS,sul
249,2025-04-06,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,15,1092.86,588.51,Pires Ltda.,RS,sul
250,2025-03-03,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,12,568.35,315.38,Lima S/A,CE,nordeste
251,2023-10-28,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,6,1124.18,902.16,Viana,RS,sul
252,2023-09-19,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,3,807.18,404.06,Moura - ME,MT,centro-oeste
253,2022-08-01,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,7,778.7,427.77,das Neves Gomes Ltda.,PR,sul
254,2024-07-22,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,4,316.35,275.4,Almeida S.A.,DF,centro-oeste
255,2024-08-01,Danilo,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,1289.67,1070.12,da Rocha Almeida - EI,DF,centro-oeste
256,2024-11-06,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,16,649.68,385.81,Nogueira,BA,nordeste
257,2023-12-24,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,14,176.34,138.41,Jesus Castro - ME,BA,nordeste
258,2024-02-07,Luna,Equipe Solaris,Desenvolvimento,Integração de Sistemas,6,1295.18,778.29,Caldeira Farias Ltda.,RS,sul
259,2023-06-08,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,13,1331.27,884.8,da Rocha,GO,centro-oeste
260,2024-01-30,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,9,478.09,288.1,Sales,RS,sul
261,2022-12-01,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,19,707.81,478.59,Santos - ME,PE,nordeste
262,2024-09-19,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,1,346.39,268.96,da Paz S.A.,PA,norte
263,2022-09-08,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,17,614.78,310.31,Moreira,RS,sul
264,2023-01-21,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,2,457.12,327.63,Melo,PR,sul
265,2023-09-18,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,11,741.11,510.0,Correia,RS,sul
266,2025-05-11,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,5,686.3,589.99,Gomes Martins e Filhos,BA,nordeste
267,2025-01-22,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,19,1173.81,756.11,Barbosa,RJ,sudeste
268,2025-02-16,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,20,938.8,601.91,Lima,PA,norte
269,2023-04-15,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,6,1354.26,960.55,Fogaça,SC,sul
270,2023-02-16,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,14,881.8,781.58,Cavalcanti e Filhos,BA,nordeste
271,2022-12-21,Luna,Equipe Solaris,Infraestrutura,Backup em Nuvem,7,1034.89,581.45,Sales - EI,DF,centro-oeste
272,2025-05-18,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,10,1151.38,1022.17,Gonçalves e Filhos,PA,norte
273,2022-05-31,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,13,761.35,426.13,Pires Farias - EI,RO,norte
274,2022-08-16,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,18,1495.01,1081.37,Cardoso,PA,norte
275,2024-06-21,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,6,537.36,427.7,Barros Jesus S.A.,BA,nordeste
276,2022-06-17,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,10,703.22,557.35,Jesus S.A.,SC,sul
277,2023-10-23,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,1,683.93,425.73,Ribeiro,CE,nordeste
278,2023-09-05,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,11,1066.51,781.7,Fernandes Ltda.,CE,nordeste
279,2022-11-11,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,8,531.92,300.0,Cunha - ME,SC,sul
280,2025-05-05,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,5,1409.12,1157.73,Cardoso - EI,RS,sul
281,2024-01-13,Luna,Equipe Solaris,Desenvolvimento,Integração de Sistemas,12,698.15,482.3,Duarte S/A,MG,sudeste
282,2023-03-30,Luna,Equipe Solaris,Infraestrutura,Suporte Técnico,19,1465.96,740.36,Carvalho da Rosa S.A.,MT,centro-oeste
283,2023-10-16,Luna,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,19,882.39,695.58,Nunes Almeida - EI,GO,centro-oeste
284,2022-08-02,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,4,561.28,436.3,Melo Rezende S/A,AM,norte
285,2025-05-18,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,10,502.04,416.57,Castro,DF,centro-oeste
286,2024-12-23,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,13,413.87,239.19,Cunha Ramos S.A.,PA,norte
287,2025-04-07,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,6,899.28,619.52,da Cruz,BA,nordeste
288,2024-11-10,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,14,883.51,577.51,Farias,SP,sudeste
289,2022-10-22,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,19,240.42,145.14,da Conceição,MT,centro-oeste
290,2024-09-16,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,6,759.08,683.09,Ramos,MT,centro-oeste
291,2025-03-03,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,17,1378.24,989.59,Barros,SP,sudeste
292,2022-11-27,Luna,Equipe Solaris,Infraestrutura,Suporte Técnico,13,679.97,453.26,Freitas,MG,sudeste
293,2022-09-24,Isabella,Equipe Solaris,Consultoria,Gestão de Projetos de TI,20,307.65,184.49,Cunha Dias e Filhos,SC,sul
294,2023-07-04,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,9,358.3,185.7,Azevedo Ltda.,SP,sudeste
295,2025-03-14,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,6,458.33,352.51,Campos,MG,sudeste
296,2022-07-12,Danilo,Equipe Solaris,Infraestrutura,Backup em Nuvem,20,234.6,152.99,da Rosa Nascimento Ltda.,CE,nordeste
297,2023-09-03,Luna,Equipe Solaris,Consultoria,Gestão de Projetos de TI,8,1473.08,890.99,da Conceição,SP,sudeste
298,2022-08-23,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,8,838.59,571.48,Rezende e Filhos,GO,centro-oeste
299,2024-03-30,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,6,198.97,120.47,Monteiro Pinto S.A.,DF,centro-oeste
300,2024-06-01,Agatha,Equipe Solaris,Consultoria,Gestão de Projetos de TI,17,1381.49,789.88,Castro e Filhos,DF,centro-oeste
301,2022-07-05,Luna,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,9,927.91,504.64,Novaes,RO,norte
302,2023-07-07,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,2,805.4,450.18,das Neves Azevedo S.A.,RO,norte
303,2022-06-17,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,3,1096.02,584.46,Peixoto,BA,nordeste
304,2024-05-30,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,2,164.87,114.69,Ribeiro S.A.,DF,centro-oeste
305,2025-02-03,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,9,882.71,747.65,Lima da Costa - ME,RJ,sudeste
306,2022-10-17,Luna,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,804.38,667.17,da Cruz Ltda.,PE,nordeste
307,2023-11-24,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,19,1474.15,917.96,da Cunha,PE,nordeste
308,2024-02-26,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,1,294.1,220.45,Fernandes Lima S/A,PE,nordeste
309,2025-02-14,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,8,1184.47,1047.59,Cunha,RJ,sudeste
310,2022-06-28,Luna,Equipe Solaris,Desenvolvimento,Automação de Processos,3,705.84,545.56,Peixoto,SC,sul
311,2025-03-28,Agatha,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,3,400.54,298.96,Freitas,CE,nordeste
312,2022-11-10,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,16,770.97,455.65,Gonçalves Ltda.,RJ,sudeste
313,2024-02-28,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,2,1220.59,958.45,Ramos Souza Ltda.,PA,norte
314,2025-03-28,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,3,1361.34,809.12,Jesus,DF,centro-oeste
315,2024-08-23,Ana Júlia,Equipe Solaris,Consultoria,Consultoria em TI,16,275.93,184.96,Freitas,RS,sul
316,2024-01-25,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,5,1129.69,751.66,Rodrigues e Filhos,GO,centro-oeste
317,2023-10-29,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,10,328.07,220.01,Correia S.A.,RS,sul
318,2023-04-08,Danilo,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,11,362.72,314.55,da Rosa,MG,sudeste
319,2023-09-19,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,11,247.97,172.9,Gonçalves,DF,centro-oeste
320,2023-10-24,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,14,987.17,592.15,da Cunha - ME,RS,sul
321,2023-02-21,Agatha,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,17,1096.09,782.9,Nascimento,PE,nordeste
322,2022-05-31,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,13,634.74,566.97,Barros Ltda.,SP,sudeste
323,2023-07-05,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,5,334.07,263.05,Peixoto - EI,RS,sul
324,2022-07-05,Ana Júlia,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,17,568.56,357.48,Nascimento,MG,sudeste
325,2023-12-05,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,10,1207.29,766.32,Melo S/A,RJ,sudeste
326,2024-07-09,Danilo,Equipe Solaris,Consultoria,Auditoria de Sistemas,10,1156.65,880.19,Barbosa S/A,SP,sudeste
327,2023-10-22,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,5,1359.89,1200.16,da Rosa Ltda.,GO,centro-oeste
328,2024-06-22,Ana Júlia,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,19,161.53,95.77,Moreira da Rosa S.A.,DF,centro-oeste
329,2023-06-07,Luna,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,1,795.23,604.14,da Rosa,GO,centro-oeste
330,2024-09-19,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,8,336.95,273.48,Campos,PA,norte
331,2025-03-13,Agatha,Equipe Solaris,Infraestrutura,Suporte Técnico,5,902.75,495.88,Cunha Cardoso - EI,MG,sudeste
332,2024-06-12,Luna,Equipe Solaris,Consultoria,Consultoria em TI,15,900.53,554.4,Monteiro - EI,CE,nordeste
333,2024-08-20,Agatha,Equipe Solaris,Consultoria,Treinamento em TI,15,954.55,670.93,Rodrigues - ME,MG,sudeste
334,2023-07-08,Isabella,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,8,482.99,418.51,das Neves - EI,AM,norte
335,2023-01-10,Ana Júlia,Equipe Solaris,Infraestrutura,Backup em Nuvem,8,1294.82,991.65,da Mota da Paz Ltda.,DF,centro-oeste
336,2024-02-13,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,10,363.01,298.86,Oliveira e Filhos,RO,norte
337,2023-08-19,Isabella,Equipe Solaris,Consultoria,Auditoria de Sistemas,3,1146.87,1031.19,Lopes Peixoto e Filhos,PA,norte
338,2025-03-01,Danilo,Equipe Solaris,Desenvolvimento,Automação de Processos,20,255.55,219.06,da Mota,SP,sudeste
339,2023-04-07,Isabella,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,14,631.39,553.82,das Neves - ME,PA,norte
340,2024-06-24,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,12,268.11,206.4,Monteiro,PE,nordeste
341,2023-12-05,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,20,166.2,143.77,Moreira,AM,norte
342,2023-11-28,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,3,450.87,316.42,Cavalcanti S.A.,MG,sudeste
343,2024-09-10,Luna,Equipe Solaris,Consultoria,Consultoria em TI,12,972.94,848.79,Costela,MT,centro-oeste
344,2023-03-10,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,1,494.32,431.82,Vieira,RJ,sudeste
345,2024-05-18,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,20,1223.71,965.65,Alves,SC,sul
346,2024-09-02,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,5,484.65,270.36,da Costa da Mota Ltda.,BA,nordeste
347,2022-07-02,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,7,227.67,203.54,Pires Ltda.,RS,sul
348,2023-06-05,Isabella,Equipe Solaris,Infraestrutura,Hospedagem de Sites,13,1215.62,635.32,Azevedo,RO,norte
349,2023-11-10,Ana Júlia,Equipe Solaris,Desenvolvimento,Automação de Processos,6,1419.15,1164.86,Barros,SP,sudeste
350,2025-01-25,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,18,489.54,301.88,da Paz,MG,sudeste
351,2022-10-08,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,1,346.43,249.73,Barbosa Ltda.,GO,centro-oeste
352,2024-06-06,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,18,298.24,264.18,Jesus Rocha Ltda.,MT,centro-oeste
353,2024-02-14,Isabella,Equipe Solaris,Infraestrutura,Suporte Técnico,13,199.07,139.15,Pinto - EI,PA,norte
354,2023-01-23,Danilo,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,7,1193.43,786.74,Moura,SC,sul
355,2022-10-08,Luna,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,17,1149.21,823.31,Almeida - ME,RS,sul
356,2025-01-02,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,13,466.44,348.15,Nascimento da Rocha - EI,SC,sul
357,2023-12-27,Ana Júlia,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,4,291.11,185.58,Cavalcanti Mendes Ltda.,RS,sul
358,2024-03-09,Agatha,Equipe Solaris,Consultoria,Auditoria de Sistemas,10,865.33,547.22,Fogaça,SP,sudeste
359,2024-09-15,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,20,987.88,746.16,Fogaça Porto - ME,PA,norte
360,2025-01-08,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,7,290.5,203.42,da Luz e Filhos,RO,norte
361,2024-05-21,Ana Júlia,Equipe Solaris,Consultoria,Treinamento em TI,17,1189.55,773.09,Pires,GO,centro-oeste
362,2023-11-16,Danilo,Equipe Solaris,Consultoria,Gestão de Projetos de TI,14,459.91,245.0,Moura,DF,centro-oeste
363,2023-07-01,Danilo,Equipe Solaris,Infraestrutura,Suporte Técnico,14,380.51,235.91,da Cunha,RO,norte
364,2023-11-09,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,13,1399.16,929.29,Souza,MG,sudeste
365,2025-01-06,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,16,641.31,354.88,Vieira,RO,norte
366,2022-07-15,Isabella,Equipe Solaris,Consultoria,Consultoria em TI,5,863.46,543.32,Jesus Ribeiro Ltda.,DF,centro-oeste
367,2023-10-08,Isabella,Equipe Solaris,Consultoria,Treinamento em TI,13,1095.38,835.91,Araújo e Filhos,RS,sul
368,2024-12-04,Ana Júlia,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,7,1254.82,667.93,Nascimento,AM,norte
369,2023-03-13,Isabella,Equipe Solaris,Desenvolvimento,Desenvolvimento de Software,4,1336.15,1082.56,da Luz S/A,SC,sul
370,2023-09-24,Agatha,Equipe Solaris,Consultoria,Consultoria em TI,1,205.94,143.78,Moura,RO,norte
371,2025-03-10,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,5,521.99,452.36,da Paz,SP,sudeste
372,2023-07-22,Isabella,Equipe Solaris,Desenvolvimento,Integração de Sistemas,19,1281.31,967.76,Cunha Alves - ME,RJ,sudeste
373,2022-09-13,Luna,Equipe Solaris,Consultoria,Treinamento em TI,15,1328.7,1001.56,Cardoso - EI,BA,nordeste
374,2024-04-07,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,9,1420.4,961.13,Barbosa,SP,sudeste
375,2024-12-04,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,17,246.93,198.45,Aragão Pinto - EI,GO,centro-oeste
376,2024-10-09,Danilo,Equipe Solaris,Infraestrutura,Gerenciamento de Redes,15,634.53,433.74,Silva e Filhos,MT,centro-oeste
377,2023-08-26,Ana Júlia,Equipe Solaris,Infraestrutura,Hospedagem de Sites,13,611.61,309.62,Lima Ltda.,PE,nordeste
378,2024-02-09,Agatha,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,17,637.75,350.96,Viana,MT,centro-oeste
379,2023-11-01,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,1172.89,870.55,Araújo Campos S/A,RS,sul
380,2024-07-17,Isabella,Equipe Solaris,Infraestrutura,Monitoramento de Sistemas,15,667.37,480.15,Martins S.A.,DF,centro-oeste
381,2022-12-12,Ana Júlia,Equipe Solaris,Desenvolvimento,Integração de Sistemas,8,1474.39,824.93,Cunha Peixoto - EI,BA,nordeste
382,2023-09-11,Agatha,Equipe Solaris,Desenvolvimento,Integração de Sistemas,14,1045.83,933.76,Nunes,BA,nordeste
383,2025-03-26,Luna,Equipe Solaris,Consultoria,Consultoria em TI,5,488.87,305.44,Gonçalves Araújo - ME,MT,centro-oeste
384,2022-09-25,Danilo,Equipe Solaris,Infraestrutura,Hospedagem de Sites,14,917.92,747.02,Melo,RS,sul
385,2024-03-09,Isabella,Equipe Solaris,Consultoria,Planejamento Estratégico de TI,10,1139.99,845.8,Cavalcanti S.A.,PR,sul
386,2023-10-28,Agatha,Equipe Solaris,Desenvolvimento,Criação de Aplicativos,9,504.76,301.73,Gonçalves - EI,RO,norte
387,2023-11-09,Ana Júlia,Equipe Solaris,Consultoria,Auditoria de Sistemas,12,415.47,235.26,da Cruz da Rosa Ltda.,PE,nordeste
388,2022-10-24,Luna,Equipe Solaris,Desenvolvimento,Integração de Sistemas,18,1161.42,894.97,Lima,PE,nordeste
389,2022-07-13,Agatha,Equipe Solaris,Desenvolvimento,Desenvolvimento Web,10,254.24,216.97,Rodrigues Ltda.,PR,sul
390,2023-10-29,Luna,Equipe Solaris,Infraestrutura,Hospedagem de Sites,13,1183.87,848.87,Campos,MT,centro-oeste
391,2022-11-22,Agatha,Equipe Solaris,Consultoria,Gestão de Projetos de TI,5,962.61,751.4,da Cruz S/A,RJ,sudeste
